5bed-2cfd-fe4d-324e	function/function/NN/O/Abstract/1.92/mean|nsubj/ means/mean/VBZ/O/Abstract/1.93//mean|nsubj|mean|dobj job/job/NN/O/Focus/3.19/mean|dobj/
d2f9-367f-2c90-fbcd	a/a/DT/O/NA/0.0/gram|det/ gram/gram/NN/O/Focus/4.0/kind|nsubj/gram|det is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/unit|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ unit/unit/NN/O/Focus/3.77//unit|det:qmod|unit|acl:for for/for/IN/O/NA/0.0/measure|mark/ measuring/measure/VBG/O/Focus/3.52/unit|acl:for/measure|mark|measure|dobj mass/mass/NN/O/Focus/3.44/measure|dobj/
24c1-678f-d0a3-2af7	soil/soil/NN/O/Concrete/4.87/contain|nsubj/ contains/contain/VBZ/O/NA/null//contain|nsubj|contain|dobj|contain|dobj|contain|dobj water/water/NN/O/Concrete/5.0/contain|dobj/water|cc|water|conj:or|water|cc|water|conj:or or/or/CC/O/NA/0.0/water|cc/ humus/humus/NN/O/NA/null/contain|dobj|water|conj:or/ or/or/CC/O/NA/0.0/water|cc/ weathered/weathered/JJ/O/Focus/3.07/rock|amod/ rocks/rock/NNS/O/NA/null/contain|dobj|water|conj:or/rock|amod
a9fc-ec58-9496-d635	photosynthesis/photosynthesis/NN/O/Focus/3.36/source|nsubj|make|nsubj/ is/be/VBZ/O/Abstract/1.59/source|cop/ a/a/DT/O/NA/0.0/source|det/ source/source/NN/O/Abstract/2.96//source|nsubj|source|cop|source|det|source|acl|source|cc|source|conj:or|source|dobj|source|dobj|source|nmod:for|source|advcl:by of/of/IN/O/NA/0.0/source|acl/ or/or/CC/O/NA/0.0/source|cc/ makes/make/VBZ/O/NA/null/source|conj:or/make|nsubj food/food/NN/O/Concrete/4.8/source|dobj/food|cc|food|conj:or or/or/CC/O/NA/0.0/food|cc/ energy/energy/NN/O/Focus/3.11/source|dobj|food|conj:or/ for/for/IN/O/NA/0.0/plant|case/ the/the/DT/O/NA/0.0/plant|det/ plant/plant/NN/O/Concrete/4.76/source|nmod:for/plant|case|plant|det by/by/IN/O/NA/0.0/convert|mark/ converting/convert/VBG/O/Abstract/2.19/source|advcl:by/convert|mark|convert|dobj|convert|dobj|convert|dobj|convert|nmod:into carbon/carbon/NN/O/Concrete/4.22/dioxide|compound/ dioxide/dioxide/NN/O/Abstract/2.81/convert|dobj/dioxide|compound|dioxide|punct|dioxide|conj:and|dioxide|punct|dioxide|cc|dioxide|conj:and ,/,/,/O/NA/0.0/dioxide|punct/ water/water/NN/O/Concrete/5.0/convert|dobj|dioxide|conj:and/ ,/,/,/O/NA/0.0/dioxide|punct/ and/and/CC/O/NA/0.0/dioxide|cc/ sunlight/sunlight/NN/O/Concrete/4.45/convert|dobj|dioxide|conj:and/ into/into/IN/O/NA/0.0/carbohydrate|case/ carbohydrates/carbohydrate/NNS/O/NA/null/convert|nmod:into/carbohydrate|case
06de-ca22-f447-d929	oil/oil/NN/O/Concrete/4.93/use|nsubjpass/ is/be/VBZ/O/Abstract/1.59/use|auxpass/ used/use/VBN/O/Abstract/2.64//use|nsubjpass|use|auxpass|use|advcl:for for/for/IN/O/NA/0.0/produce|mark/ producing/produce/VBG/O/NA/null/use|advcl:for/produce|mark|produce|dobj electricity/electricity/NN/O/Focus/3.9/produce|dobj/
52a3-125f-af5d-1f1c	a/a/DT/O/NA/0.0/piece|det/ piece/piece/NN/O/Focus/4.14/kind|nsubj/piece|det|piece|nmod:of of/of/IN/O/NA/0.0/something|case/ something/something/NN/O/Abstract/1.82/piece|nmod:of/something|case is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/object|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ object/object/NN/O/Focus/3.66//object|det:qmod
4bbd-68e4-692b-c8db	bark/bark/NN/O/Concrete/4.52/protective|nsubj/ is/be/VBZ/O/Abstract/1.59/protective|cop/ a/a/DT/O/NA/0.0/protective|det/ protective/protective/JJ/O/Abstract/2.54//protective|nsubj|protective|cop|protective|det|protective|acl covering/cover/VBG/O/Focus/3.46/protective|acl/cover|nmod:around|cover|nmod:around around/around/IN/O/NA/0.0/trunk|case/ the/the/DT/O/NA/0.0/trunk|det/ trunk/trunk/NN/O/Concrete/4.71/cover|nmod:around/trunk|case|trunk|det|trunk|acl|trunk|cc|trunk|conj:or of/of/IN/O/NA/0.0/trunk|acl/ or/or/CC/O/NA/0.0/trunk|cc/ branches/branch/NNS/O/NA/null/cover|nmod:around|trunk|conj:or/branch|nmod:of of/of/IN/O/NA/0.0/tree|case/ a/a/DT/O/NA/0.0/tree|det/ tree/tree/NN/O/Concrete/5.0/branch|nmod:of/tree|case|tree|det
1876-8882-9566-70d4	Wallis/Wallis/NNP/O/NA/null/located|nsubj/Wallis|cc|Wallis|conj:and|Wallis|appos and/and/CC/O/NA/0.0/Wallis|cc/ Futuna/Futuna/NNP/O/NA/null/Wallis|conj:and|located|nsubj/ -LRB-/-lrb-/-LRB-/O/NA/null/France|punct/ France/France/NNP/COUNTRY/NA/null/Wallis|appos/France|punct|France|punct -RRB-/-rrb-/-RRB-/O/NA/null/France|punct/ is/be/VBZ/O/Abstract/1.59/located|cop/ located/located/JJ/O/NA/null//located|nsubj|located|nsubj|located|cop|located|nmod:in in/in/IN/O/NA/0.0/hemisphere|case/ the/the/DT/O/NA/0.0/hemisphere|det/ southern/southern/JJ/O/Abstract/2.62/hemisphere|amod/ hemisphere/hemisphere/NN/O/Focus/3.58/located|nmod:in/hemisphere|case|hemisphere|det|hemisphere|amod
ecc4-5d16-aaa4-3595	pepper/pepper/NN/O/Concrete/4.59/kind|nsubj/ is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/kind|det/ kind/kind/NN/O/Abstract/2.07//kind|nsubj|kind|cop|kind|det|kind|nmod:of of/of/IN/O/NA/0.0/solid|case/ solid/solid/JJ/O/Concrete/4.42/kind|nmod:of/solid|case
aa44-693c-697b-f10c	stalactites/stalactite/NNS/O/NA/null/form|nsubjpass/ are/be/VBP/O/Abstract/1.96/form|auxpass/ formed/form/VBN/O/Focus/3.04//form|nsubjpass|form|auxpass|form|nmod:agent by/by/IN/O/NA/0.0/deposition|case/ deposition/deposition/NN/O/Abstract/2.92/form|nmod:agent/deposition|case
3796-e9f2-e94c-634d	an/a/DT/O/NA/0.0/plant|det/ plant/plant/NN/O/Concrete/4.76/require|nsubj/plant|det requires/require/VBZ/O/NA/null//require|nsubj|require|dobj food/food/NN/O/Concrete/4.8/require|dobj/food|nmod:for for/for/IN/O/NA/0.0/survival|case/ survival/survival/NN/O/Abstract/2.34/food|nmod:for/survival|case
b8d9-4ead-699d-2b5e	extreme/extreme/JJ/O/Abstract/1.96/means|amod/ means/means/NNS/O/Abstract/1.93//means|amod|means|amod|means|nmod:in very/very/RB/O/Abstract/1.43/high|advmod/ high/high/JJ/O/Focus/3.46/means|amod/high|advmod in/in/IN/O/NA/0.0/value|case/ value/value/NN/O/Abstract/1.62/means|nmod:in/value|case
b545-9af6-bc7b-9854	An/a/DT/O/NA/0.0/example|det/ example/example/NN/O/Focus/3.03/direct|nsubj/example|det|example|nmod:of of/of/IN/O/NA/0.0/navigation|case/ navigation/navigation/NN/O/Abstract/2.35/example|nmod:of/navigation|case is/be/VBZ/O/Abstract/1.59/direct|aux/ directing/direct/VBG/O/NA/null//direct|nsubj|direct|aux|direct|dobj a/a/DT/O/NA/0.0/boat|det/ boat/boat/NN/O/Concrete/4.93/direct|dobj/boat|det
67f8-8d07-5f59-bdd7	if/if/IN/O/NA/0.0/die|mark/ an/a/DT/O/NA/0.0/organism|det/ organism/organism/NN/O/Focus/4.16/die|nsubj/organism|det dies/die/VBZ/O/NA/null//die|mark|die|nsubj|die|advmod|die|ccomp then/then/RB/O/Abstract/1.44/die|advmod/ that/that/IN/O/NA/0.0/perform|mark/ organism/organism/NN/O/Focus/4.16/perform|nsubj/ can/can/MD/O/NA/0.0/perform|aux/ not/not/RB/O/Abstract/2.08/perform|neg/ perform/perform/VB/O/Focus/3.07/die|ccomp/perform|mark|perform|nsubj|perform|aux|perform|neg|perform|dobj its/its/PRP$/O/NA/0.0/function|nmod:poss/ function/function/NN/O/Abstract/1.92/perform|dobj/function|nmod:poss
4677-279f-1c3b-2333	the/the/DT/O/NA/0.0/mouth|det/ mouth/mouth/NN/O/Concrete/4.74/part|nsubj/mouth|det is/be/VBZ/O/Abstract/1.59/part|cop/ a/a/DT/O/NA/0.0/part|det/ part/part/NN/O/Focus/3.29//part|nsubj|part|cop|part|det|part|nmod:of of/of/IN/O/NA/0.0/system|case/ the/the/DT/O/NA/0.0/system|det/ digestive/digestive/JJ/O/Abstract/2.67/system|amod/ system/system/NN/O/Abstract/2.94/part|nmod:of/system|case|system|det|system|amod|system|acl used/use/VBN/O/Abstract/2.64/system|acl/use|advcl:for for/for/IN/O/NA/0.0/eat|mark/ eating/eat/VBG/O/Focus/4.14/use|advcl:for/eat|mark
6cdd-9626-9859-7279	roots/root/NNS/O/NA/null/part|nsubj/ are/be/VBP/O/Abstract/1.96/part|cop/ a/a/DT/O/NA/0.0/part|det/ part/part/NN/O/Focus/3.29//part|nsubj|part|cop|part|det|part|nmod:of|part|nmod:of of/of/IN/O/NA/0.0/plant|case/ a/a/DT/O/NA/0.0/plant|det/ plant/plant/NN/O/Concrete/4.76/part|nmod:of/plant|case|plant|det|plant|cc|plant|conj:or or/or/CC/O/NA/0.0/plant|cc/ tree/tree/NN/O/Concrete/5.0/part|nmod:of|plant|conj:or/
78a9-0629-0526-4b03	height/height/NN/O/Focus/3.86/characteristic|nsubj/ is/be/VBZ/O/Abstract/1.59/characteristic|cop/ an/a/DT/O/NA/0.0/characteristic|det/ inherited/inherit/VBN/O/NA/null/characteristic|amod/ characteristic/characteristic/NN/O/Abstract/2.38//characteristic|nsubj|characteristic|cop|characteristic|det|characteristic|amod
464d-b3db-e4d7-3547	having/have/VBG/O/NA/null//have|ccomp a/a/DT/O/NA/0.0/impact|det/ positive/positive/JJ/O/Abstract/2.44/impact|amod/ impact/impact/NN/O/Abstract/2.59/synonymous|nsubj/impact|det|impact|amod|impact|nmod:on|impact|nmod:on on/on/IN/O/NA/0.0/health|case/ health/health/NN/O/Abstract/2.28/impact|nmod:on/health|case|health|cc|health|conj:or or/or/CC/O/NA/0.0/health|cc/ survival/survival/NN/O/Abstract/2.34/impact|nmod:on|health|conj:or/ is/be/VBZ/O/Abstract/1.59/synonymous|cop/ synonymous/synonymous/JJ/O/Abstract/2.22/have|ccomp/synonymous|nsubj|synonymous|cop|synonymous|advcl:with with/with/IN/O/NA/0.0/help|mark/ helping/help/VBG/O/Abstract/2.53/synonymous|advcl:with/help|mark|help|xcomp to/to/TO/O/NA/0.0/keep|mark/ keep/keep/VB/O/Abstract/2.37/help|xcomp/keep|mark|keep|xcomp healthy/healthy/JJ/O/Focus/3.31/keep|xcomp/
4c93-e1e3-546a-8cfa	soil/soil/NN/O/Concrete/4.87/erosion|compound/ erosion/erosion/NN/O/Focus/3.83/be|nsubj/erosion|compound is/be/VBZ/O/Abstract/1.59//be|nsubj|be|advcl when/when/WRB/O/Abstract/1.6/wind|advmod/ wind/wind/NN/O/Focus/3.93/be|advcl/wind|advmod|wind|cc|wind|acl or/or/CC/O/NA/0.0/wind|cc/ moving/move/VBG/O/Focus/3.82/wind|acl/move|dobj|move|nmod:from|move|nmod:from water/water/NN/O/Concrete/5.0/soil|compound/water|cc|water|conj:or or/or/CC/O/NA/0.0/water|cc/ gravity/gravity/NN/O/Abstract/2.86/water|conj:or|soil|compound/ move/move/NN/O/Focus/3.25/soil|compound/ soil/soil/NN/O/Concrete/4.87/move|dobj/soil|compound|soil|compound|soil|compound from/from/IN/O/NA/0.0/field|case/ fields/field/NNS/O/NA/null/move|nmod:from/field|case|field|cc|field|conj:or or/or/CC/O/NA/0.0/field|cc/ environments/environment/NNS/O/NA/null/move|nmod:from|field|conj:or/
2e43-6a8c-1231-65f1	dead/dead/JJ/O/Focus/4.07/organism|amod/ organisms/organism/NNS/O/NA/null//organism|amod|organism|dep decay/decay/NN/O/Focus/3.89/organism|dep/
bffa-0cd0-0745-6d03	moisture/moisture/NN/O/Focus/4.07/mean|nsubj/ means/mean/VBZ/O/Abstract/1.93//mean|nsubj|mean|dobj liquid/liquid/JJ/O/Concrete/4.72/water|amod/liquid|cc|liquid|conj:or or/or/CC/O/NA/0.0/liquid|cc/ liquid/liquid/JJ/O/Concrete/4.72/liquid|conj:or|water|amod/ water/water/NN/O/Concrete/5.0/mean|dobj/water|amod|water|amod
f2a0-5d6b-ff93-de36	Jonny/Jonny/NNP/O/NA/null/name|nsubj/ is/be/VBZ/O/Abstract/1.59/name|cop/ a/a/DT/O/NA/0.0/name|det/ name/name/NN/O/Focus/3.5//name|nsubj|name|cop|name|det|name|nmod:for for/for/IN/O/NA/0.0/a|case/ a/a/DT/O/NA/0.0/name|nmod:for/a|case
01a2-8e37-b59a-23e3	a/a/DT/O/NA/0.0/chick|det/ chick/chick/NN/O/Concrete/4.93/kind|nsubj/chick|det is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/kind|det/ kind/kind/NN/O/Abstract/2.07//kind|nsubj|kind|cop|kind|det|kind|nmod:of|kind|nmod:of of/of/IN/O/NA/0.0/young|case/ young/young/JJ/O/Focus/3.16/kind|nmod:of/young|case|young|cc|young|conj:or or/or/CC/O/NA/0.0/young|cc/ baby/baby/NN/O/Concrete/5.0/chicken|compound/ chicken/chicken/NN/O/Concrete/4.8/kind|nmod:of|young|conj:or/chicken|compound
6ed2-789b-e3f7-91fa	opacity/opacity/NN/O/Abstract/2.93/property|nsubj|include|nsubj/ is/be/VBZ/O/Abstract/1.59/property|cop/ a/a/DT/O/NA/0.0/property|det/ property/property/NN/O/Focus/3.9//property|nsubj|property|cop|property|det|property|nmod:of|property|cc|property|conj:and of/of/IN/O/NA/0.0/object|case/ an/a/DT/O/NA/0.0/object|det/ object/object/NN/O/Focus/3.66/property|nmod:of/object|case|object|det and/and/CC/O/NA/0.0/property|cc/ includes/include/VBZ/O/NA/null/property|conj:and/include|nsubj|include|xcomp|include|xcomp ordered/order/VBN/O/Focus/3.14/include|xcomp/order|dobj|order|cc|order|conj:or values/value/NNS/O/NA/null/order|dobj/value|nmod:of|value|nmod:of of/of/IN/O/NA/0.0/opaque|case/ opaque/opaque/JJ/O/Focus/3.62/value|nmod:of/opaque|case|opaque|cc|opaque|conj:or or/or/CC/O/NA/0.0/opaque|cc/ translucent/translucent/JJ/O/Focus/3.15/value|nmod:of|opaque|conj:or/ or/or/CC/O/NA/0.0/order|cc/ transparent/transparent/JJ/O/Focus/3.18/include|xcomp|order|conj:or/
84cd-6cd8-331b-f869	vibration/vibration/NN/O/Focus/3.61/kind|nsubj/ is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/motion|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ motion/motion/NN/O/Focus/3.8//motion|det:qmod
cc3c-b438-6a44-57f6	the/the/DT/O/NA/0.0/cycle|det/ tide/tide/NN/O/Focus/4.1/cycle|compound/ cycle/cycle/NN/O/Focus/3.64//cycle|det|cycle|compound|cycle|dep regularly/regularly/RB/O/Abstract/1.8/occur|advmod/ occurs/occur/VBZ/O/NA/null/cycle|dep/occur|advmod|occur|advmod|occur|nmod:per twice/twice/RB/O/Abstract/2.93/occur|advmod/ per/per/IN/O/NA/0.0/day|case/ day/day/NN/TIME/Focus/3.92/occur|nmod:per/day|case
7f54-4f3b-f1fc-91aa	a/a/DT/O/NA/0.0/environment|det/ warm/warm/JJ/O/Focus/3.56/environment|amod/ environment/environment/NN/O/Focus/3.74//environment|det|environment|amod|environment|dep usually/usually/RB/O/Abstract/2.04/have|advmod/ has/have/VBZ/O/NA/null/environment|dep/have|advmod|have|dobj|have|nmod:than more/more/JJR/O/Abstract/2.37/food|amod/ food/food/NN/O/Concrete/4.8/have|dobj/food|amod than/than/IN/O/NA/0.0/environment|case/ a/a/DT/O/NA/0.0/environment|det/ cold/cold/JJ/O/Focus/3.85/environment|amod/ environment/environment/NN/O/Focus/3.74/have|nmod:than/environment|case|environment|det|environment|amod
b0b1-0707-d918-1442	if/if/IN/O/NA/0.0/eat|mark/ an/a/DT/O/NA/0.0/animal|det/ animal/animal/NN/O/Concrete/4.61/eat|nsubj/animal|det eats/eat/VBZ/O/Focus/3.79//eat|mark|eat|nsubj|eat|dobj|eat|nmod:with|eat|advmod|eat|ccomp a/a/DT/O/NA/0.0/crop|det/ crop/crop/NN/O/Concrete/4.24/eat|dobj/crop|det with/with/IN/O/NA/0.0/something|case/ something/something/NN/O/Abstract/1.82/eat|nmod:with/something|case|something|nmod:on on/on/IN/O/NA/0.0/surface|case/ its/its/PRP$/O/NA/0.0/surface|nmod:poss/ surface/surface/NN/O/Concrete/4.26/something|nmod:on/surface|case|surface|nmod:poss then/then/RB/O/Abstract/1.44/eat|advmod/ that/that/IN/O/NA/0.0/eat|mark/ animal/animal/NN/O/Concrete/4.61/eat|nsubj/ will/will/MD/O/NA/0.0/eat|aux/ eat/eat/VB/O/Concrete/4.44/eat|ccomp/eat|mark|eat|nsubj|eat|aux|eat|dobj|eat|nmod:on the/the/DT/O/NA/0.0/something|det/ something/something/NN/O/Abstract/1.82/eat|dobj/something|det on/on/IN/O/NA/0.0/surface|case/ the/the/DT/O/NA/0.0/surface|det/ surface/surface/NN/O/Concrete/4.26/eat|nmod:on/surface|case|surface|det
7710-ff5a-0ac4-9b6b	Solomon/Solomon/NNP/ORGANIZATION/NA/null/Islands|compound/ Islands/Islands/NNPS/ORGANIZATION/NA/null/located|nsubj/Islands|compound is/be/VBZ/O/Abstract/1.59/located|cop/ located/located/JJ/O/NA/null//located|nsubj|located|cop|located|nmod:in in/in/IN/O/NA/0.0/hemisphere|case/ the/the/DT/O/NA/0.0/hemisphere|det/ southern/southern/JJ/O/Abstract/2.62/hemisphere|amod/ hemisphere/hemisphere/NN/O/Focus/3.58/located|nmod:in/hemisphere|case|hemisphere|det|hemisphere|amod
994f-4898-9a1a-659b	as/as/IN/O/NA/0.0/increase|mark/ distance/distance/NN/O/Focus/3.17/increase|nsubj/distance|nmod:to to/to/TO/O/NA/0.0/object|case/ an/a/DT/O/NA/0.0/object|det/ object/object/NN/O/Focus/3.66/distance|nmod:to/object|case|object|det increases/increase/VBZ/O/NA/null//increase|mark|increase|nsubj|increase|punct|increase|ccomp ,/,/,/O/NA/0.0/increase|punct/ that/that/IN/O/NA/0.0/appear|mark/ object/object/NN/O/Focus/3.66/appear|nsubj/ will/will/MD/O/NA/0.0/appear|aux/ appear/appear/VB/O/Focus/3.13/increase|ccomp/appear|mark|appear|nsubj|appear|aux|appear|dobj smaller/smaller/JJR/O/Abstract/2.46/appear|dobj/
c1be-dd2a-153b-a1ee	playing/play/VBG/O/NA/null//play|dobj a/a/DT/O/NA/0.0/means|det/ drum/drum/VB/O/Concrete/4.96/means|dep/ means/means/NNS/O/Abstract/1.93/play|dobj/means|det|means|dep|means|acl|means|acl banging/bang/VBG/O/Focus/3.38/means|acl/bang|cc|bang|conj:or|bang|dobj or/or/CC/O/NA/0.0/bang|cc/ hitting/hit/VBG/O/NA/null/means|acl|bang|conj:or/ a/a/DT/O/NA/0.0/bang|dobj/a|acl:relcl drum/drum/VBP/O/Concrete/4.96/a|acl:relcl/
e7e5-9b6d-441f-0c33	if/if/IN/O/NA/0.0/live|mark/ an/a/DT/O/NA/0.0/organism|det/ organism/organism/NN/O/Focus/4.16/live|nsubj/organism|det can/can/MD/O/NA/0.0/live|aux/ live/live/VB/O/Focus/3.57//live|mark|live|nsubj|live|aux|live|nmod:in|live|dep in/in/IN/O/NA/0.0/environment|case/ an/a/DT/O/NA/0.0/environment|det/ environment/environment/NN/O/Focus/3.74/live|nmod:in/environment|case|environment|det then/then/RB/O/Abstract/1.44/withstand|advmod/ that/that/IN/O/NA/0.0/withstand|mark/ organism/organism/NN/O/Focus/4.16/withstand|nsubj/ can/can/MD/O/NA/0.0/withstand|aux/ withstand/withstand/VB/O/Abstract/2.27/live|dep/withstand|advmod|withstand|mark|withstand|nsubj|withstand|aux|withstand|dobj the/the/DT/O/NA/0.0/condition|det/ conditions/condition/NNS/O/NA/null/withstand|dobj/condition|det|condition|nmod:that of/of/IN/O/NA/0.0/environment|case/ that/that/IN/O/NA/0.0/environment|case/ environment/environment/NN/O/Focus/3.74/condition|nmod:that/environment|case|environment|case
5c9f-a48a-692d-9500	metallic/metallic/JJ/O/Focus/4.03/similar|nsubj/ is/be/VBZ/O/Abstract/1.59/similar|cop/ similar/similar/JJ/O/Abstract/2.46//similar|nsubj|similar|cop|similar|nmod:to to/to/TO/O/NA/0.0/shiny|case/ shiny/shiny/JJ/O/Focus/3.33/similar|nmod:to/shiny|case
9be9-a346-c5bb-8681	camouflage/camouflage/NN/O/Concrete/4.24/use|nsubjpass/ can/can/MD/O/NA/0.0/use|aux/ be/be/VB/O/Abstract/1.85/use|auxpass/ used/use/VBN/O/Abstract/2.64//use|nsubjpass|use|aux|use|auxpass|use|nmod:for for/for/IN/O/NA/0.0/hunting|case/ hunting/hunting/NN/O/Focus/3.96/use|nmod:for/hunting|case|hunting|nmod:for|hunting|nmod:for for/for/IN/O/NA/0.0/prey|case/ prey/prey/NN/O/Focus/3.61/hunting|nmod:for/prey|case|prey|cc|prey|conj:or or/or/CC/O/NA/0.0/prey|cc/ food/food/NN/O/Concrete/4.8/hunting|nmod:for|prey|conj:or/
a7a2-bae8-2f22-634d	determining/determine/VBG/O/NA/null//determine|ccomp the/the/DT/O/NA/0.0/type|det/ type/type/NN/O/Focus/3.3/require|nsubj/type|det|type|nmod:of of/of/IN/O/NA/0.0/organism|case/ an/a/DT/O/NA/0.0/organism|det/ organism/organism/NN/O/Focus/4.16/type|nmod:of/organism|case|organism|det requires/require/VBZ/O/NA/null/determine|ccomp/require|nsubj|require|xcomp having/have/VBG/O/NA/null/require|xcomp/have|dobj information/information/NN/O/Abstract/2.87/have|dobj/information|nmod:about about/about/IN/O/NA/0.0/organism|case/ that/that/DT/O/NA/0.0/organism|det/ organism/organism/NN/O/Focus/4.16/information|nmod:about/organism|case|organism|det
be7f-0242-d76f-3be0	smooth/smooth/NN/O/Focus/3.81/kind|nsubj/ is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/texture|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ texture/texture/NN/O/Focus/3.83//texture|det:qmod
8452-d21f-3c24-0d5f	Nottinghamshire/Nottinghamshire/NNP/STATE_OR_PROVINCE/NA/null/county|nsubj/ is/be/VBZ/O/Abstract/1.59/county|cop/ a/a/DT/O/NA/0.0/county|det/ county/county/NN/O/Focus/4.04//county|nsubj|county|cop|county|det|county|amod located/located/JJ/O/NA/null/county|amod/located|nmod:in in/in/IN/O/NA/0.0/England|case/ England/England/NNP/COUNTRY/NA/null/located|nmod:in/England|case
d68d-0b43-19d2-5526	a/a/DT/O/NA/0.0/hatchling|det/ hatchling/hatchling/NN/O/Concrete/4.53/kind|nsubj/hatchling|det is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/kind|det/ kind/kind/NN/O/Abstract/2.07//kind|nsubj|kind|cop|kind|det|kind|acl:of|kind|cc|kind|conj:or|kind|conj:or of/of/IN/O/NA/0.0/newborn|case/ newborn/newborn/JJ/O/Concrete/4.39/kind|acl:of/newborn|case or/or/CC/O/NA/0.0/kind|cc/ baby/baby/NN/O/Concrete/5.0/kind|conj:or/baby|cc|baby|conj:or or/or/CC/O/NA/0.0/baby|cc/ young/young/JJ/O/Focus/3.16/bird|amod/ bird/bird/NN/O/Concrete/5.0/kind|conj:or|baby|conj:or/bird|amod
5179-3c12-fa5f-2f13	silver/silver/NN/O/Concrete/4.52/kind|nsubj/ is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/metal|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ metal/metal/NN/O/Concrete/4.87//metal|det:qmod
a78a-08f8-6174-bf78	Saskatchewan/Saskatchewan/NNP/STATE_OR_PROVINCE/NA/null/province|nsubj/ is/be/VBZ/O/Abstract/1.59/province|cop/ a/a/DT/O/NA/0.0/province|det/ province/province/NN/O/Focus/3.1//province|nsubj|province|cop|province|det|province|amod located/located/JJ/O/NA/null/province|amod/located|nmod:in in/in/IN/O/NA/0.0/Canada|case/ Canada/Canada/NNP/COUNTRY/NA/null/located|nmod:in/Canada|case
de30-46f9-f287-cf05	squirrels/squirrel/NNS/O/NA/null/eat|nsubj/ eat/eat/VBP/O/Concrete/4.44//eat|nsubj|eat|dobj|eat|dobj edible/edible/JJ/O/Focus/3.55/plant|amod/ plants/plant/NNS/O/NA/null/eat|dobj/plant|amod|plant|cc|plant|conj:or or/or/CC/O/NA/0.0/plant|cc/ fruit/fruit/NN/O/Concrete/4.81/eat|dobj|plant|conj:or/
06f5-8cbc-7ae5-111f	plastic/plastic/NN/O/Concrete/4.79/resource|nsubj/ is/be/VBZ/O/Abstract/1.59/resource|cop/ a/a/DT/O/NA/0.0/resource|det/ nonrenewable/nonrenewable/JJ/O/Abstract/2.31/resource|amod/ resource/resource/NN/O/Abstract/2.55//resource|nsubj|resource|cop|resource|det|resource|amod
30aa-0d51-4be2-538d	a/a/DT/O/NA/0.0/desk|det/ desk/desk/NN/O/Concrete/4.87/kind|nsubj/desk|det is/be/VBZ/O/Abstract/1.59/kind|cop/ a/a/DT/O/NA/0.0/table|det:qmod/a|mwe|a|mwe kind/kind/NN/O/Abstract/2.07/a|mwe/kind|nsubj|kind|cop of/of/IN/O/NA/0.0/a|mwe/ table/table/NN/O/Concrete/4.9//table|det:qmod
b756-83bc-074d-62a2	coloration/coloration/NN/O/Abstract/2.59/mean|nsubj/ means/mean/VBZ/O/Abstract/1.93//mean|nsubj|mean|dobj a/a/DT/O/NA/0.0/thing|det/ thing/thing/NN/O/Focus/3.17/color|nmod:poss/thing|det|thing|case 's/'s/POS/O/NA/0.0/thing|case/ color/color/NN/O/Focus/4.08/mean|dobj/color|nmod:poss
69e9-672f-1f1c-84a1	chemical/chemical/NN/O/Focus/3.86/splashing|compound/ splashing/splashing/NN/O/Concrete/4.41/occur|nsubj/splashing|compound sometimes/sometimes/RB/O/Abstract/1.77/occur|advmod/ occurs/occur/VBZ/O/NA/null//occur|nsubj|occur|advmod|occur|nmod:during during/during/IN/O/NA/0.0/experiment|case/ experiments/experiment/NNS/O/NA/null/occur|nmod:during/experiment|case
