CSZ10373	Which/which/WDT/O/NA of/of/IN/O/NA the/the/DT/O/NA following/follow/VBG/O/Abstract processes/process/NNS/O/NA is/be/VBZ/O/Abstract responsible/responsible/JJ/O/Abstract for/for/IN/O/NA changing/change/VBG/O/NA liquid/liquid/JJ/O/Concrete water/water/NN/O/Concrete into/into/IN/O/NA water/water/NN/O/Concrete vapor/vapor/NN/O/Focus ?/?/./O/NA	C	photosynthesis/photosynthesis/NN/O/Focus	condensation/condensation/NN/O/Concrete	evaporation/evaporation/NN/O/Focus	precipitation/precipitation/NN/O/Focus
NCEOGA_2013_5_56	A/a/DT/O/NA simple/simple/JJ/O/Abstract food/food/NN/O/Concrete chain/chain/NN/O/Concrete includes/include/VBZ/O/NA hawks/hawk/NNS/O/NA ,/,/,/O/NA lizards/lizard/NNS/O/NA ,/,/,/O/NA and/and/CC/O/NA insects/insect/NNS/O/NA ./././O/NA Which/which/WDT/O/NA will/will/MD/O/NA most/most/RBS/O/Abstract likely/likely/JJ/O/Abstract happen/happen/VB/O/Abstract to/to/TO/O/NA the/the/DT/O/NA lizard/lizard/NN/O/Concrete and/and/CC/O/NA hawk/hawk/NN/O/Concrete populations/population/NNS/O/NA if/if/IN/O/NA a/a/DT/O/NA pesticide/pesticide/NN/O/Concrete is/be/VBZ/O/Abstract sprayed/spray/VBN/O/NA to/to/TO/O/NA kill/kill/VB/O/Focus the/the/DT/O/NA insects/insect/NNS/O/NA ,/,/,/O/NA and/and/CC/O/NA the/the/DT/O/NA lizard/lizard/NN/O/Concrete and/and/CC/O/NA hawk/hawk/NN/O/Concrete populations/population/NNS/O/NA can/can/MD/O/NA not/not/RB/O/Abstract find/find/VB/O/Abstract other/other/JJ/O/Abstract food/food/NN/O/Concrete in/in/IN/O/NA this/this/DT/O/NA ecosystem/ecosystem/NN/O/Focus ?/?/./O/NA	B	Both/both/CC/O/NA the/the/DT/O/NA lizard/lizard/NN/O/Concrete population/population/NN/O/Focus and/and/CC/O/NA the/the/DT/O/NA hawk/hawk/NN/O/Concrete population/population/NN/O/Focus will/will/MD/O/NA increase/increase/VB/O/Abstract ./././O/NA	Both/both/CC/O/NA the/the/DT/O/NA lizard/lizard/NN/O/Concrete population/population/NN/O/Focus and/and/CC/O/NA the/the/DT/O/NA hawk/hawk/NN/O/Concrete population/population/NN/O/Focus will/will/MD/O/NA decrease/decrease/VB/O/Abstract ./././O/NA	The/the/DT/O/NA lizard/lizard/NN/O/Concrete population/population/NN/O/Focus will/will/MD/O/NA increase/increase/VB/O/Abstract ,/,/,/O/NA but/but/CC/O/NA the/the/DT/O/NA hawk/hawk/NN/O/Concrete population/population/NN/O/Focus will/will/MD/O/NA decrease/decrease/VB/O/Abstract ./././O/NA	The/the/DT/O/NA lizard/lizard/NN/O/Concrete population/population/NN/O/Focus will/will/MD/O/NA decrease/decrease/VB/O/Abstract ,/,/,/O/NA but/but/CC/O/NA the/the/DT/O/NA hawk/hawk/NN/O/Concrete population/population/NN/O/Focus will/will/MD/O/NA increase/increase/VB/O/Abstract ./././O/NA
Mercury_SC_402640	An/a/DT/O/NA example/example/NN/O/Focus of/of/IN/O/NA a/a/DT/O/NA renewable/renewable/JJ/O/Abstract resource/resource/NN/O/Abstract is/be/VBZ/O/Abstract	C	oil/oil/NN/O/Concrete ./././O/NA	coal/coal/NN/O/Concrete ./././O/NA	wood/wood/NN/O/Concrete ./././O/NA	natural/natural/JJ/O/Abstract gas/gas/NN/O/Concrete ./././O/NA
Mercury_SC_407066	Which/which/WDT/O/NA action/action/NN/O/Abstract causes/cause/VBZ/O/NA a/a/DT/O/NA chemical/chemical/JJ/O/Focus change/change/NN/O/Abstract ?/?/./O/NA	C	leaves/leave/VBZ/O/Concrete dropping/drop/VBG/O/Focus from/from/IN/O/NA a/a/DT/O/NA tree/tree/NN/O/Concrete	leaves/leaf/NNS/O/Concrete blowing/blow/VBG/O/Concrete in/in/IN/O/NA the/the/DT/O/NA wind/wind/NN/O/Focus	leaves/leaf/NNS/O/Concrete being/be/VBG/O/Abstract burned/burn/VBN/O/Focus in/in/IN/O/NA a/a/DT/O/NA fire/fire/NN/CAUSE_OF_DEATH/Concrete	leaves/leave/VBZ/O/Concrete being/be/VBG/O/Abstract crushed/crush/VBN/O/Concrete into/into/IN/O/NA pieces/piece/NNS/O/NA
Mercury_SC_406050	Which/which/WDT/O/NA effect/effect/NN/O/Abstract do/do/VBP/O/Abstract rapidly/rapidly/RB/O/Abstract cooling/cooling/JJ/O/Focus temperatures/temperature/NNS/O/NA have/have/VBP/O/Abstract on/on/IN/O/NA the/the/DT/O/NA water/water/NN/O/Concrete cycle/cycle/NN/O/Focus ?/?/./O/NA	B	Water/water/NN/O/Concrete droplets/droplet/NNS/O/NA evaporate/evaporate/VBP/O/Focus into/into/IN/O/NA vapor/vapor/NN/O/Focus ./././O/NA	Water/water/NN/O/Concrete vapor/vapor/NN/O/Focus condenses/condense/VBZ/O/NA into/into/IN/O/NA droplets/droplet/NNS/O/NA ./././O/NA	Condensation/condensation/NN/O/Concrete evaporates/evaporate/VBZ/O/NA into/into/IN/O/NA precipitation/precipitation/NN/O/Focus ./././O/NA	Precipitation/precipitation/NN/O/Focus condenses/condense/VBZ/O/NA into/into/IN/O/NA water/water/NN/O/Concrete droplets/droplet/NNS/O/NA ./././O/NA
Mercury_SC_401206	In/in/IN/O/NA one/one/CD/NUMBER/NA area/area/NN/O/Focus ,/,/,/O/NA a/a/DT/O/NA large/large/JJ/O/Focus source/source/NN/O/Abstract of/of/IN/O/NA prey/prey/NN/O/Focus for/for/IN/O/NA eagles/eagle/NNS/O/NA is/be/VBZ/O/Abstract rabbits/rabbit/NNS/O/NA ./././O/NA If/if/IN/O/NA the/the/DT/O/NA number/number/NN/O/Focus of/of/IN/O/NA rabbits/rabbit/NNS/O/NA suddenly/suddenly/RB/O/Abstract decreases/decrease/VBZ/O/NA ,/,/,/O/NA what/what/WDT/O/NA effect/effect/NN/O/Abstract will/will/MD/O/NA it/it/PRP/O/NA most/most/RBS/O/Abstract likely/likely/RB/O/Abstract have/have/VBP/O/Abstract on/on/IN/O/NA the/the/DT/O/NA eagles/eagle/NNS/O/NA ?/?/./O/NA	B	Their/they/PRP$/O/NA numbers/number/NNS/O/NA will/will/MD/O/NA increase/increase/VB/O/Abstract ./././O/NA	Their/they/PRP$/O/NA numbers/number/NNS/O/NA will/will/MD/O/NA decrease/decrease/VB/O/Abstract ./././O/NA	They/they/PRP/O/NA will/will/MD/O/NA adapt/adapt/VB/O/Abstract new/new/JJ/O/Abstract behaviors/behavior/NNS/O/NA ./././O/NA	They/they/PRP/O/NA will/will/MD/O/NA migrate/migrate/VB/O/Focus to/to/TO/O/NA new/new/JJ/O/Abstract locations/location/NNS/O/NA ./././O/NA
MEAP_2005_5_38	As/as/IN/O/NA an/a/DT/O/NA airplane/airplane/NN/O/Concrete climbs/climb/VBZ/O/NA in/in/IN/O/NA the/the/DT/O/NA sky/sky/NN/O/Concrete ,/,/,/O/NA the/the/DT/O/NA pilot/pilot/NN/TITLE/Concrete notices/notice/NNS/O/NA ice/ice/NN/O/Concrete crystals/crystal/NNS/O/NA forming/form/VBG/O/Abstract on/on/IN/O/NA the/the/DT/O/NA windshield/windshield/NN/O/Concrete ./././O/NA This/this/DT/O/NA happens/happen/VBZ/O/NA because/because/IN/O/NA	D	blizzards/blizzard/NNS/O/NA occur/occur/VBP/O/Abstract more/more/RBR/O/Abstract often/often/RB/O/Abstract at/at/IN/O/NA higher/higher/JJR/O/Abstract altitudes/altitude/NNS/O/NA ./././O/NA	friction/friction/NN/O/Focus with/with/IN/O/NA the/the/DT/O/NA atmosphere/atmosphere/NN/O/Focus causes/cause/VBZ/O/NA ice/ice/NN/O/Concrete to/to/TO/O/NA develop/develop/VB/O/Abstract ./././O/NA	water/water/NN/O/Concrete evaporates/evaporate/VBZ/O/NA faster/faster/RBR/O/Abstract at/at/IN/O/NA higher/higher/JJR/O/Abstract altitudes/altitude/NNS/O/NA ,/,/,/O/NA resulting/result/VBG/O/Abstract in/in/IN/O/NA ice/ice/NN/O/Concrete crystals/crystal/NNS/O/NA ./././O/NA	moisture/moisture/NN/O/Focus on/on/IN/O/NA the/the/DT/O/NA outside/outside/NN/O/Concrete of/of/IN/O/NA the/the/DT/O/NA plane/plane/NN/O/Concrete freezes/freeze/VBZ/O/NA due/due/JJ/O/Focus to/to/TO/O/NA colder/colder/JJR/O/Focus air/air/NN/O/Focus at/at/IN/O/NA higher/higher/JJR/O/Abstract altitudes/altitude/NNS/O/NA ./././O/NA
Mercury_SC_401799	Which/which/WDT/O/NA scientist/scientist/NN/TITLE/Concrete is/be/VBZ/O/Abstract credited/credit/VBN/O/NA with/with/IN/O/NA using/use/VBG/O/NA a/a/DT/O/NA telescope/telescope/NN/O/Concrete in/in/IN/O/NA the/the/DT/O/NA seventeenth/seventeenth/JJ/DATE/Focus century/century/NN/DATE/Abstract to/to/TO/O/NA discover/discover/VB/O/Abstract the/the/DT/O/NA moons/moon/NNS/O/NA of/of/IN/O/NA Jupiter/Jupiter/NNP/ORGANIZATION/NA ?/?/./O/NA	A	Galileo/Galileo/NNP/O/NA	Kepler/Kepler/NNP/O/NA	Einstein/Einstein/NNP/O/NA	Newton/Newton/NNP/O/NA
MCAS_2005_5_15	When/when/WRB/O/Abstract a/a/DT/O/NA volcano/volcano/NN/O/Concrete erupts/erupt/VBZ/O/NA ,/,/,/O/NA lava/lava/NN/O/Concrete flows/flow/VBZ/O/NA out/out/RP/O/NA from/from/IN/O/NA the/the/DT/O/NA top/top/NN/O/Focus ./././O/NA What/what/WDT/O/NA type/type/NN/O/Focus of/of/IN/O/NA rock/rock/NN/O/Concrete is/be/VBZ/O/Abstract formed/form/VBN/O/Focus as/as/IN/O/NA the/the/DT/O/NA lava/lava/NN/O/Concrete cools/cool/VBZ/O/NA ?/?/./O/NA	B	magma/magma/NN/O/Concrete	igneous/igneous/JJ/O/NA	sedimentary/sedimentary/JJ/O/Abstract	metamorphic/metamorphic/JJ/O/Abstract
Mercury_SC_401359	A/a/DT/O/NA snack/snack/NN/O/Concrete consists/consist/VBZ/O/NA of/of/IN/O/NA peanuts/peanut/NNS/O/Concrete ,/,/,/O/NA sunflower/sunflower/NN/O/Concrete seeds/seed/NNS/O/NA ,/,/,/O/NA raisins/raisin/NNS/O/NA ,/,/,/O/NA almonds/almond/NNS/O/NA ,/,/,/O/NA and/and/CC/O/NA chocolate/chocolate/NN/O/Concrete pieces/piece/NNS/O/NA ./././O/NA Which/which/WDT/O/NA statement/statement/NN/O/Abstract describes/describe/VBZ/O/NA why/why/WRB/O/Abstract this/this/DT/O/NA is/be/VBZ/O/Abstract a/a/DT/O/NA mixture/mixture/NN/O/Focus ?/?/./O/NA	C	It/it/PRP/O/NA is/be/VBZ/O/Abstract made/make/VBN/O/Abstract up/up/RP/O/NA of/of/IN/O/NA more/more/JJR/O/Abstract than/than/IN/O/NA one/one/CD/NUMBER/NA substance/substance/NN/O/Focus ./././O/NA	It/it/PRP/O/NA is/be/VBZ/O/Abstract impossible/impossible/JJ/O/Abstract to/to/TO/O/NA separate/separate/VB/O/Focus the/the/DT/O/NA substances/substance/NNS/O/NA ./././O/NA	The/the/DT/O/NA components/component/NNS/O/NA retain/retain/VBP/O/Abstract their/they/PRP$/O/NA original/original/JJ/O/Abstract properties/property/NNS/O/NA ./././O/NA	The/the/DT/O/NA components/component/NNS/O/NA chemically/chemically/RB/O/Abstract combine/combine/VBP/O/Focus with/with/IN/O/NA each/each/DT/O/NA other/other/JJ/O/Abstract ./././O/NA
Mercury_SC_405886	In/in/IN/O/NA the/the/DT/O/NA morning/morning/NN/TIME/Focus ,/,/,/O/NA students/student/NNS/O/NA observed/observe/VBN/O/NA puddles/puddle/NNS/O/NA of/of/IN/O/NA water/water/NN/O/Concrete all/all/DT/O/NA over/over/IN/O/NA the/the/DT/O/NA playground/playground/NN/O/Concrete ./././O/NA What/what/WP/O/NA would/would/MD/O/NA best/best/RB/O/Abstract explain/explain/VB/O/Abstract why/why/WRB/O/Abstract the/the/DT/O/NA playground/playground/NN/O/Concrete was/be/VBD/O/Abstract dry/dry/JJ/O/Focus in/in/IN/O/NA the/the/DT/O/NA afternoon/afternoon/NN/TIME/Focus ?/?/./O/NA	D	Animals/animal/NNS/O/NA drank/drink/VBD/O/Focus the/the/DT/O/NA water/water/NN/O/Concrete ./././O/NA	The/the/DT/O/NA wind/wind/NN/O/Focus stopped/stop/VBD/O/Focus blowing/blow/VBG/O/Concrete ./././O/NA	Someone/someone/NN/O/Focus dried/dry/VBD/O/Focus the/the/DT/O/NA puddles/puddle/NNS/O/NA ./././O/NA	The/the/DT/O/NA water/water/NN/O/Concrete evaporated/evaporate/VBN/O/NA during/during/IN/O/NA the/the/DT/O/NA day/day/NN/TIME/Focus ./././O/NA
MDSA_2008_5_16	A/a/DT/O/NA student/student/NN/TITLE/Concrete leaves/leave/VBZ/O/Concrete a/a/DT/O/NA bucket/bucket/NN/O/Concrete of/of/IN/O/NA water/water/NN/O/Concrete outside/outside/NN/O/Concrete on/on/IN/O/NA a/a/DT/O/NA warm/warm/JJ/O/Focus ,/,/,/O/NA sunny/sunny/JJ/O/Concrete day/day/NN/TIME/Focus ./././O/NA Which/which/WDT/O/NA process/process/NN/O/Abstract most/most/RBS/O/Abstract likely/likely/JJ/O/Abstract happens/happen/VBZ/O/NA to/to/TO/O/NA the/the/DT/O/NA water/water/NN/O/Concrete in/in/IN/O/NA the/the/DT/O/NA bucket/bucket/NN/O/Concrete ?/?/./O/NA	C	melting/melting/NN/O/Focus	freezing/freezing/NN/O/Focus	evaporation/evaporation/NN/O/Focus	condensation/condensation/NN/O/Concrete
Mercury_SC_401207	Which/which/WDT/O/NA graph/graph/NN/O/Concrete is/be/VBZ/O/Abstract best/best/RB/O/Abstract to/to/TO/O/NA present/present/JJ/O/Focus data/datum/NNS/O/Focus collected/collect/VBN/O/Abstract on/on/IN/O/NA yearly/yearly/JJ/O/Focus water/water/NN/O/Concrete usage/usage/NN/O/Abstract in/in/IN/O/NA the/the/DT/O/NA United/United/NNP/COUNTRY/Abstract States/States/NNPS/COUNTRY/NA ?/?/./O/NA	B	bar/bar/NN/O/Concrete graph/graph/NN/O/Concrete	line/line/NN/O/Concrete graph/graph/NN/O/Concrete	scatterplot/scatterplot/NN/O/NA	circle/circle/NN/O/Concrete graph/graph/NN/O/Concrete
Mercury_SC_401237	The/the/DT/O/NA change/change/NN/O/Abstract in/in/IN/O/NA fur/fur/NN/O/Concrete color/color/NN/O/Focus of/of/IN/O/NA the/the/DT/O/NA Arctic/Arctic/NNP/O/Focus hare/hare/NN/O/Concrete from/from/IN/O/NA brown/brown/JJ/O/Concrete in/in/IN/O/NA the/the/DT/O/NA summer/summer/NN/DATE/Focus to/to/TO/O/NA white/white/JJ/O/Focus in/in/IN/O/NA the/the/DT/O/NA winter/winter/NN/O/Focus is/be/VBZ/O/Abstract an/a/DT/O/NA example/example/NN/O/Focus of/of/IN/O/NA	D	mimicry/mimicry/NN/O/Focus ./././O/NA	heredity/heredity/NN/O/Abstract ./././O/NA	diversity/diversity/NN/O/Abstract ./././O/NA	camouflage/camouflage/NN/O/Concrete ./././O/NA
Mercury_SC_400838	What/what/WP/O/NA happens/happen/VBZ/O/NA at/at/IN/O/NA the/the/DT/O/NA boiling/boiling/JJ/O/Concrete point/point/NN/O/Focus of/of/IN/O/NA a/a/DT/O/NA substance/substance/NN/O/Focus ?/?/./O/NA	A	liquid/liquid/JJ/O/Concrete becomes/become/VBZ/O/Abstract a/a/DT/O/NA gas/gas/NN/O/Concrete	solid/solid/JJ/O/Concrete becomes/become/VBZ/O/Abstract a/a/DT/O/NA gas/gas/NN/O/Concrete	liquid/liquid/JJ/O/Concrete becomes/become/VBZ/O/Abstract a/a/DT/O/NA solid/solid/JJ/O/Concrete	solid/solid/JJ/O/Concrete becomes/become/VBZ/O/Abstract a/a/DT/O/NA liquid/liquid/NN/O/Concrete
Mercury_SC_414016	Which/which/WDT/O/NA statement/statement/NN/O/Abstract is/be/VBZ/O/Abstract describing/describe/VBG/O/NA climate/climate/NN/O/Focus ?/?/./O/NA	B	It/it/PRP/O/NA snowed/snow/VBD/O/NA 12/12/CD/NUMBER/NA centimeters/centimeter/NNS/TIME/NA last/last/JJ/TIME/Focus night/night/NN/TIME/Concrete ./././O/NA	Last/last/JJ/O/Focus winter/winter/NN/O/Focus was/be/VBD/O/Abstract colder/colder/JJR/O/Focus than/than/IN/O/NA normal/normal/JJ/O/Abstract ./././O/NA	There/there/EX/O/NA is/be/VBZ/O/Abstract a/a/DT/O/NA thunderstorm/thunderstorm/NN/O/Concrete watch/watch/NN/O/Concrete for/for/IN/O/NA the/the/DT/O/NA local/local/JJ/O/Focus area/area/NN/O/Focus ./././O/NA	The/the/DT/O/NA temperature/temperature/NN/O/Focus will/will/MD/O/NA be/be/VB/O/Abstract between/between/IN/O/NA 32/32/CD/NUMBER/NA °C/°c/NN/O/NA and/and/CC/O/NA 37/37/CD/NUMBER/NA °C/°c/NN/O/NA all/all/DT/O/NA week/week/NN/O/Focus ./././O/NA
Mercury_SC_401596	A/a/DT/O/NA tree/tree/NN/O/Concrete frog/frog/NN/O/Concrete with/with/IN/O/NA which/which/WDT/O/NA characteristic/characteristic/JJ/O/Abstract is/be/VBZ/O/Abstract more/more/RBR/O/Abstract likely/likely/JJ/O/Abstract to/to/TO/O/NA survive/survive/VB/O/Abstract than/than/IN/O/NA other/other/JJ/O/Abstract tree/tree/NN/O/Concrete frogs/frog/NNS/O/NA ?/?/./O/NA	C	a/a/DT/O/NA preference/preference/NN/O/Abstract for/for/IN/O/NA rare/rare/JJ/O/Abstract insects/insect/NNS/O/NA	an/a/DT/O/NA unusually/unusually/RB/O/Abstract high-pitched/high-pitched/JJ/O/NA call/call/NN/O/Focus	skin/skin/NN/O/Concrete that/that/WDT/O/NA resembles/resemble/VBZ/O/NA tree/tree/NN/O/Concrete leaves/leaf/NNS/O/Concrete	a/a/DT/O/NA body/body/NN/O/Concrete larger/larger/JJR/O/NA than/than/IN/O/NA other/other/JJ/O/Abstract tree/tree/NN/O/Concrete frogs/frog/NNS/O/NA
Mercury_SC_410872	The/the/DT/O/NA aloe/aloe/NN/O/Concrete plant/plant/NN/O/Concrete can/can/MD/O/NA absorb/absorb/VB/O/Focus a/a/DT/O/NA lot/lot/NN/O/Focus of/of/IN/O/NA water/water/NN/O/Concrete during/during/IN/O/NA a/a/DT/O/NA rain/rain/NN/O/Concrete shower/shower/NN/O/Concrete ./././O/NA The/the/DT/O/NA extra/extra/JJ/O/Abstract water/water/NN/O/Concrete is/be/VBZ/O/Abstract stored/store/VBN/O/NA in/in/IN/O/NA its/its/PRP$/O/NA leaves/leaf/NNS/O/Concrete ./././O/NA The/the/DT/O/NA ability/ability/NN/O/Abstract to/to/TO/O/NA store/store/NN/O/Concrete water/water/NN/O/Concrete in/in/IN/O/NA its/its/PRP$/O/NA leaves/leaf/NNS/O/Concrete is/be/VBZ/O/Abstract most/most/RBS/O/Abstract likely/likely/RB/O/Abstract an/a/DT/O/NA adaptation/adaptation/NN/O/Abstract to/to/TO/O/NA which/which/WDT/O/NA type/type/NN/O/Focus of/of/IN/O/NA environment/environment/NN/O/Focus ?/?/./O/NA	B	one/one/CD/NUMBER/NA near/near/IN/O/NA the/the/DT/O/NA ocean/ocean/NN/O/Concrete	one/one/CD/NUMBER/NA with/with/IN/O/NA dry/dry/JJ/O/Focus conditions/condition/NNS/O/NA	one/one/CD/NUMBER/NA with/with/IN/O/NA a/a/DT/O/NA variety/variety/NN/O/Abstract of/of/IN/O/NA organisms/organism/NNS/O/NA	one/one/CD/NUMBER/NA that/that/WDT/O/NA receives/receive/VBZ/O/NA a/a/DT/O/NA lot/lot/NN/O/Focus of/of/IN/O/NA sunlight/sunlight/NN/O/Concrete
Mercury_SC_401299	Which/which/WDT/O/NA characteristic/characteristic/JJ/O/Abstract would/would/MD/O/NA best/best/RB/O/Abstract help/help/VB/O/Abstract a/a/DT/O/NA land/land/NN/O/Concrete animal/animal/NN/O/Concrete survive/survive/VBP/O/Abstract in/in/IN/O/NA a/a/DT/O/NA cold/cold/JJ/O/Focus Arctic/Arctic/NNP/O/Focus climate/climate/NN/O/Focus ?/?/./O/NA	A	thick/thick/JJ/O/Focus fur/fur/NN/O/Concrete	large/large/JJ/O/Focus ears/ear/NNS/O/NA	smooth/smooth/JJ/O/Focus feet/foot/NNS/O/NA	slender/slender/JJR/O/Focus body/body/NN/O/Concrete
MCAS_2003_5_21	Which/which/WDT/O/NA of/of/IN/O/NA the/the/DT/O/NA following/following/NN/O/Abstract is/be/VBZ/O/Abstract least/least/RBS/O/Abstract likely/likely/JJ/O/Abstract to/to/TO/O/NA change/change/VB/O/Abstract from/from/IN/O/NA a/a/DT/O/NA solid/solid/JJ/O/Concrete state/state/NN/O/Focus to/to/TO/O/NA a/a/DT/O/NA liquid/liquid/JJ/O/Concrete state/state/NN/O/Focus when/when/WRB/O/Abstract heat/heat/NN/O/Focus is/be/VBZ/O/Abstract applied/apply/VBN/O/Abstract ?/?/./O/NA	B	butter/butter/NN/O/Concrete	paper/paper/NN/O/Concrete	ice/ice/NN/O/Concrete	candle/candle/NN/O/Concrete wax/wax/NN/O/Concrete
Mercury_SC_405793	Carolina/Carolina/NNP/O/NA uses/use/VBZ/O/NA a/a/DT/O/NA microscope/microscope/NN/O/Concrete to/to/TO/O/NA view/view/VB/O/Focus a/a/DT/O/NA soil/soil/NN/O/Concrete sample/sample/NN/O/Focus taken/take/VBN/O/Abstract from/from/IN/O/NA her/she/PRP$/O/NA backyard/backyard/NN/O/Concrete ./././O/NA Which/which/WDT/O/NA part/part/NN/O/Focus of/of/IN/O/NA the/the/DT/O/NA soil/soil/NN/O/Concrete would/would/MD/O/NA she/she/PRP/O/NA ONLY/only/RB/O/Abstract be/be/VB/O/Abstract able/able/JJ/O/Abstract to/to/TO/O/NA see/see/VB/O/Focus with/with/IN/O/NA a/a/DT/O/NA microscope/microscope/NN/O/Concrete ?/?/./O/NA	A	bacteria/bacterium/NNS/O/Focus	grass/grass/NN/O/Concrete	rainwater/rainwater/NN/O/Concrete	rocks/rock/NNS/O/NA
CSZ10245	Which/which/WDT/O/NA of/of/IN/O/NA the/the/DT/O/NA following/follow/VBG/O/Abstract best/best/JJS/O/Abstract explains/explain/VBZ/O/NA how/how/WRB/O/Abstract stems/stem/VBZ/O/NA transport/transport/NN/O/Focus water/water/NN/O/Concrete to/to/TO/O/NA other/other/JJ/O/Abstract parts/part/NNS/O/NA of/of/IN/O/NA the/the/DT/O/NA plant/plant/NN/O/Concrete ?/?/./O/NA	C	through/through/IN/O/NA a/a/DT/O/NA chemical/chemical/NN/O/Focus called/call/VBN/O/NA chlorophyll/chlorophyll/NN/O/Focus	by/by/IN/O/NA using/use/VBG/O/NA photosynthesis/photosynthesis/NN/O/Focus	through/through/IN/O/NA a/a/DT/O/NA system/system/NN/O/Abstract of/of/IN/O/NA tubes/tube/NNS/O/NA	by/by/IN/O/NA converting/convert/VBG/O/Abstract water/water/NN/O/Concrete to/to/TO/O/NA food/food/NN/O/Concrete
Mercury_SC_409670	A/a/DT/O/NA class/class/NN/O/Focus planted/plant/VBD/O/NA trees/tree/NNS/O/NA and/and/CC/O/NA shrubs/shrub/NNS/O/Concrete in/in/IN/O/NA an/a/DT/O/NA empty/empty/JJ/O/Focus dirt/dirt/NN/O/Concrete lot/lot/NN/O/Focus beside/beside/IN/O/NA the/the/DT/O/NA school/school/NN/O/Concrete ./././O/NA The/the/DT/O/NA roots/root/NNS/O/NA of/of/IN/O/NA the/the/DT/O/NA plants/plant/NNS/O/NA can/can/MD/O/NA help/help/VB/O/Abstract protect/protect/VB/O/Abstract the/the/DT/O/NA soil/soil/NN/O/Concrete ./././O/NA The/the/DT/O/NA soil/soil/NN/O/Concrete is/be/VBZ/O/Abstract most/most/RBS/O/Abstract likely/likely/JJ/O/Abstract being/be/VBG/O/Abstract protected/protect/VBN/O/NA from/from/IN/O/NA what/what/WP/O/NA ?/?/./O/NA	B	a/a/DT/O/NA drought/drought/NN/O/Focus	wind/wind/NN/O/Focus erosion/erosion/NN/O/Focus	an/a/DT/O/NA earthquake/earthquake/NN/CAUSE_OF_DEATH/Focus	water/water/NN/O/Concrete pollution/pollution/NN/O/Focus
Mercury_SC_410572	During/during/IN/O/NA winter/winter/NN/O/Focus months/month/NNS/O/NA ,/,/,/O/NA Amina/Amina/NNP/O/NA sometimes/sometimes/RB/O/Abstract notices/notice/NNS/O/NA ice/ice/NN/O/Concrete covering/cover/VBG/O/Focus the/the/DT/O/NA hoods/hood/NNS/O/NA of/of/IN/O/NA parked/park/VBN/O/NA cars/car/NNS/O/NA ./././O/NA Once/once/RB/O/Abstract the/the/DT/O/NA engine/engine/NN/O/Concrete of/of/IN/O/NA the/the/DT/O/NA car/car/NN/O/Concrete runs/run/VBZ/O/NA for/for/IN/O/NA a/a/DT/O/NA while/while/NN/O/Abstract ,/,/,/O/NA the/the/DT/O/NA ice/ice/NN/O/Concrete on/on/IN/O/NA the/the/DT/O/NA hood/hood/NN/O/Concrete begins/begin/VBZ/O/NA to/to/TO/O/NA melt/melt/VB/O/Focus ./././O/NA What/what/WDT/O/NA form/form/NN/O/Focus of/of/IN/O/NA energy/energy/NN/O/Focus is/be/VBZ/O/Abstract released/release/VBN/O/NA from/from/IN/O/NA the/the/DT/O/NA car/car/NN/O/Concrete engine/engine/NN/O/Concrete to/to/TO/O/NA melt/melt/VB/O/Focus the/the/DT/O/NA ice/ice/NN/O/Concrete ?/?/./O/NA	C	chemical/chemical/NN/O/Focus	electrical/electrical/JJ/O/Focus	heat/heat/NN/O/Focus	light/light/NN/O/Concrete
